79,2.1443869340919130771*10^7,14,28,42,118.5,84,TRUE, 3/4,-17.25,129.75,51.75
79,4.0488271125915957864*10^6,16,32,48,118.5,96,TRUE, 3/4,-11.25,-14.25,1053.75
79,141559.0584,16,48,64,118.5,128,FALSE, 3/4,4.75,-254.25,-4706.25
79,8.8431025370096026714*10^6,18,24,42,118.5,84,TRUE, 3/4,-17.25,149.75,151.75
79,2.5282876509561882857*10^6,18,30,48,118.5,96,TRUE, 3/4,-11.25,-0.25,1291.75
79,1.5428832451704855728*10^6,18,36,54,118.5,108,TRUE, 3/4,-5.25,-114.25,883.75
79,84734.70377,18,54,72,118.5,144,FALSE, 3/4,12.75,-240.25,-9628.25
79,252354.4426,20,22,42,118.5,84,TRUE, 3/4,-17.25,153.75,171.75
79,408641.9483,20,24,44,118.5,88,TRUE, 3/4,-15.25,101.75,757.75
79,1.4639150318711603886*10^6,20,28,48,118.5,96,TRUE, 3/4,-11.25,9.75,1461.75
79,702760.2125,20,30,50,118.5,100,TRUE, 3/4,-9.25,-30.25,1579.75
79,444678.5316,20,40,60,118.5,120,FALSE, 3/4,0.75,-170.25,-170.25
79,150337.7556,22,26,48,118.5,96,TRUE, 3/4,-11.25,15.75,1563.75
79,82847.73046,22,33,44,118.5,99,TRUE, 3/4,-9.75,32.25,126.75
79,82847.73046,22,44,66,118.5,132,FALSE, 3/4,6.75,-182.25,-1820.25
79,423869.5285,24,30,54,118.5,108,TRUE, 3/4,-5.25,-78.25,1927.75
79,427174.2108,24,32,48,118.5,104,TRUE, 3/4,-7.25,-10.25,701.75
79,265528.9386,24,32,56,118.5,112,TRUE, 3/4,-3.25,-102.25,1789.75
79,213675.6637,24,40,64,118.5,128,FALSE, 3/4,4.75,-158.25,-2.25
80,5.4113990504749279829*10^6,12,36,48,120,96,TRUE, 3/4,-12,-42.25,416
80,4.2861720612105981041*10^6,16,32,48,120,96,TRUE, 3/4,-12,-2.25,1056
80,161256.3116,16,48,64,120,128,FALSE, 3/4,4,-258.25,-4448
80,3.0668205481716246483*10^6,18,30,48,120,96,TRUE, 3/4,-12,11.75,1280
80,1.5995523438658850669*10^6,18,36,54,120,108,TRUE, 3/4,-6,-108.25,992
80,113188.4114,18,54,72,120,144,FALSE, 3/4,12,-252.25,-9376
80,557064.035,20,24,44,120,88,TRUE, 3/4,-16,117.75,640
80,1.7403821443014941721*10^6,20,28,48,120,96,TRUE, 3/4,-12,21.75,1440
80,783696.98,20,30,50,120,100,TRUE, 3/4,-10,-20.25,1600
80,93373.8242,22,24,46,120,92,TRUE, 3/4,-14,71.75,1168
80,184799.533,22,26,48,120,96,TRUE, 3/4,-12,27.75,1536
80,93576.70573,22,33,44,120,99,TRUE, 3/4,-10.5,42.75,84
80,93576.70573,22,44,66,120,132,FALSE, 3/4,6,-188.25,-1632
80,491554.0853,24,30,54,120,108,TRUE, 3/4,-6,-72.25,2000
80,546815.2181,24,32,48,120,104,TRUE, 3/4,-8,-2.25,704
80,312822.0976,24,32,56,120,112,TRUE, 3/4,-4,-98.25,1888
80,102084.7328,24,36,48,120,108,TRUE, 3/4,-6,-18.25,272
80,102084.7328,24,36,60,120,120,TRUE, 3/4,0,-138.25,1280
80,249576.6739,24,40,64,120,128,FALSE, 3/4,4,-162.25,160
81,8.1690013836764646533*10^6,12,36,48,121.5,96,TRUE, 3/4,-12.75,-29.5,445.5
81,5.2078662195713386097*10^6,16,32,48,121.5,96,TRUE, 3/4,-12.75,10.5,1045.5
81,181013.2022,16,48,64,121.5,128,FALSE, 3/4,3.25,-261.5,-4186.5
81,5.0771499828334171260*10^6,18,30,48,121.5,96,TRUE, 3/4,-12.75,24.5,1255.5
81,1.8671094015786121541*10^6,18,36,54,121.5,108,TRUE, 3/4,-6.75,-101.5,1093.5
81,118195.9652,18,54,72,121.5,144,FALSE, 3/4,11.25,-263.5,-9112.5
81,709079.3766,20,24,44,121.5,88,TRUE, 3/4,-16.75,134.5,505.5
81,1.9894196551537088355*10^6,20,28,48,121.5,96,TRUE, 3/4,-12.75,34.5,1405.5
81,1.1776582265305871831*10^6,20,30,50,121.5,100,TRUE, 3/4,-10.75,-9.5,1609.5
81,653635.8844,20,40,60,121.5,120,TRUE, 3/4,-0.75,-169.5,169.5
81,108683.3234,22,24,46,121.5,92,TRUE, 3/4,-14.75,86.5,1081.5
81,230930.6159,22,26,48,121.5,96,TRUE, 3/4,-12.75,40.5,1495.5
81,115660.8296,22,33,44,121.5,99,TRUE, 3/4,-11.25,54,30
81,115660.8296,22,44,66,121.5,132,FALSE, 3/4,5.25,-193.5,-1438.5
81,106616.7236,24,28,52,121.5,104,TRUE, 3/4,-8.75,-33.5,2017.5
81,675712.6309,24,30,54,121.5,108,TRUE, 3/4,-6.75,-65.5,2065.5
81,816639.7779,24,32,48,121.5,104,TRUE, 3/4,-8.75,6.5,697.5
81,332997.1368,24,32,56,121.5,112,TRUE, 3/4,-4.75,-93.5,1981.5
81,162987.0818,24,36,48,121.5,108,TRUE, 3/4,-6.75,-11.5,283.5
81,142915.9442,24,36,60,121.5,120,TRUE, 3/4,-0.75,-137.5,1417.5
81,359126.8215,24,40,64,121.5,128,FALSE, 3/4,3.25,-165.5,325.5
82,1.3403682359959795366*10^7,12,36,48,123,96,TRUE, 3/4,-13.5,-16,461.5
82,7.5582786842520050773*10^6,16,32,48,123,96,TRUE, 3/4,-13.5,24,1021.5
82,224640.9101,16,48,64,123,128,FALSE, 3/4,2.5,-264,-3922.5
82,94756.06223,18,27,45,123,90,TRUE, 3/4,-16.5,117.5,611.5
82,8.2700217048292762304*10^6,18,30,48,123,96,TRUE, 3/4,-13.5,38,1217.5
82,2.5967492709730373251*10^6,18,36,54,123,108,TRUE, 3/4,-7.5,-94,1187.5
82,132557.6233,18,54,72,123,144,FALSE, 3/4,10.5,-274,-8838.5
82,97060.51291,18,60,63,123,141,FALSE, 3/4,9,-232,-9245
82,898127.8185,20,24,44,123,88,TRUE, 3/4,-17.5,152,353.5
82,2.7320212909808405687*10^6,20,28,48,123,96,TRUE, 3/4,-13.5,48,1357.5
82,1.9925819594757038473*10^6,20,30,50,123,100,TRUE, 3/4,-11.5,2,1607.5
82,1.0522114634973149873*10^6,20,40,60,123,120,TRUE, 3/4,-1.5,-168,337.5
82,128256.2316,22,24,46,123,92,TRUE, 3/4,-15.5,102,979.5
82,280178.0119,22,26,48,123,96,TRUE, 3/4,-13.5,54,1441.5
82,163289.5,22,44,66,123,132,FALSE, 3/4,4.5,-198,-1240.5
82,160697.2492,24,28,52,123,104,TRUE, 3/4,-9.5,-24,2041.5
82,948737.8577,24,30,54,123,108,TRUE, 3/4,-7.5,-58,2123.5
82,1.1098617302457919651*10^6,24,32,48,123,104,TRUE, 3/4,-9.5,16,681.5
82,383887.4283,24,32,56,123,112,TRUE, 3/4,-5.5,-88,2069.5
82,212581.5055,24,36,48,123,108,TRUE, 3/4,-7.5,-4,287.5
82,156441.8202,24,36,60,123,120,TRUE, 3/4,-1.5,-136,1553.5
82,454522.9402,24,40,64,123,128,FALSE, 3/4,2.5,-168,493.5
82,103745.3675,28,36,64,123,128,FALSE, 3/4,2.5,-144,1597.5
82,96889.00874,32,40,48,123,120,TRUE, 3/4,-1.5,0,1.5
83,1.5659610252511133957*10^7,12,36,48,124.5,96,TRUE, 3/4,-14.25,-1.75,463.25
83,1.0252915146808077082*10^7,16,32,48,124.5,96,TRUE, 3/4,-14.25,38.25,983.25
83,272727.078,16,48,64,124.5,128,FALSE, 3/4,1.75,-265.75,-3656.75
83,95196.10687,18,27,45,124.5,90,TRUE, 3/4,-17.25,134.75,476.75
83,1.1115915614272772968*10^7,18,30,48,124.5,96,TRUE, 3/4,-14.25,52.25,1165.25
83,2.9363598633768641827*10^6,18,36,54,124.5,108,TRUE, 3/4,-8.25,-85.75,1273.25
83,138305.6059,18,54,72,124.5,144,FALSE, 3/4,9.75,-283.75,-8554.75
83,99654.53493,18,60,63,124.5,141,FALSE, 3/4,8.25,-240.25,-9004.75
83,1.4000550786567485835*10^6,20,24,44,124.5,88,TRUE, 3/4,-18.25,170.25,183.25
83,4.4342641505991861249*10^6,20,28,48,124.5,96,TRUE, 3/4,-14.25,62.25,1295.25
83,2.7835832690084586602*10^6,20,30,50,124.5,100,TRUE, 3/4,-12.25,14.25,1593.25
83,1.6484133763763392130*10^6,20,40,60,124.5,120,TRUE, 3/4,-2.25,-165.75,503.25
83,109428.0729,20,60,80,124.5,160,FALSE, 3/4,17.75,-225.75,-14576.75
83,188045.5172,22,24,46,124.5,92,TRUE, 3/4,-16.25,118.25,861.25
83,318923.4058,22,26,48,124.5,96,TRUE, 3/4,-14.25,68.25,1373.25
83,265022.6686,22,44,66,124.5,132,FALSE, 3/4,3.75,-201.75,-1038.75
83,174207.1942,24,28,52,124.5,104,TRUE, 3/4,-10.25,-13.75,2055.25
83,1.2015271269111442718*10^6,24,30,54,124.5,108,TRUE, 3/4,-8.25,-49.75,2173.25
83,1.3410831244597175970*10^6,24,32,48,124.5,104,TRUE, 3/4,-10.25,26.25,655.25
83,525277.1542,24,32,56,124.5,112,TRUE, 3/4,-6.25,-81.75,2151.25
83,219838.914,24,36,48,124.5,108,TRUE, 3/4,-8.25,4.25,283.25
83,178643.979,24,36,60,124.5,120,TRUE, 3/4,-2.25,-133.75,1687.25
83,540275.8452,24,40,64,124.5,128,FALSE, 3/4,1.75,-169.75,663.25
83,133551.9368,28,36,64,124.5,128,FALSE, 3/4,1.75,-145.75,1743.25
84,1.7792957328566350044*10^7,12,36,48,126,96,TRUE, 3/4,-15,13.25,450
84,1.4500472559548284734*10^7,16,32,48,126,96,TRUE, 3/4,-15,53.25,930
84,305365.626,16,48,64,126,128,FALSE, 3/4,1,-266.75,-3390
84,102714.7708,18,27,45,126,90,TRUE, 3/4,-18,152.75,324
84,1.2862774797676113569*10^7,18,30,48,126,96,TRUE, 3/4,-15,67.25,1098
84,3.6115932892288745941*10^6,18,36,54,126,108,TRUE, 3/4,-9,-76.75,1350
84,154643.2829,18,54,72,126,144,FALSE, 3/4,9,-292.75,-8262
84,111534.0598,18,60,63,126,141,FALSE, 3/4,7.5,-247.75,-8757
84,5.4908481317722364979*10^6,20,28,48,126,96,TRUE, 3/4,-15,77.25,1218
84,3.2646743557459810251*10^6,20,30,50,126,100,TRUE, 3/4,-13,27.25,1566
84,1.8135691153899205483*10^6,20,40,60,126,120,TRUE, 3/4,-3,-162.75,666
84,117960.764,20,60,80,126,160,FALSE, 3/4,17,-242.75,-14334
84,243842.7425,22,24,46,126,92,TRUE, 3/4,-17,135.25,726
84,420887.796,22,26,48,126,96,TRUE, 3/4,-15,83.25,1290
84,394909.5274,22,44,66,126,132,FALSE, 3/4,3,-204.75,-834
84,204841.9809,24,28,52,126,104,TRUE, 3/4,-11,-2.75,2058
84,1.6815073748303768161*10^6,24,30,54,126,108,TRUE, 3/4,-9,-40.75,2214
84,1.8924896382079666844*10^6,24,32,48,126,104,TRUE, 3/4,-11,37.25,618
84,775108.5953,24,32,56,126,112,TRUE, 3/4,-7,-74.75,2226
84,255573.2101,24,36,48,126,108,TRUE, 3/4,-9,13.25,270
84,245447.376,24,36,60,126,120,TRUE, 3/4,-3,-130.75,1818
84,665905.9218,24,40,64,126,128,FALSE, 3/4,1,-170.75,834
84,95598.23312,24,48,72,126,144,FALSE, 3/4,9,-202.75,-2862
84,197804.9392,28,36,64,126,128,FALSE, 3/4,1,-146.75,1890
85,2.0152199251358420257*10^7,12,36,48,127.5,96,TRUE, 3/4,-15.75,29,421
85,2.3168473898711834623*10^7,16,32,48,127.5,96,TRUE, 3/4,-15.75,69,861
85,123676.7792,18,27,45,127.5,90,TRUE, 3/4,-18.75,171.5,152.5
85,2.1059676158874096105*10^7,18,30,48,127.5,96,TRUE, 3/4,-15.75,83,1015
85,5.2455739974223013145*10^6,18,36,54,127.5,108,TRUE, 3/4,-9.75,-67,1417
85,193373.3925,18,54,72,127.5,144,FALSE, 3/4,8.25,-301,-7961
85,139927.5749,18,60,63,127.5,141,FALSE, 3/4,6.75,-254.5,-8502.5
85,7.7746493234457019270*10^6,20,28,48,127.5,96,TRUE, 3/4,-15.75,93,1125
85,4.4854211427483071254*10^6,20,30,50,127.5,100,TRUE, 3/4,-13.75,41,1525
85,2.4494039685393819280*10^6,20,40,60,127.5,120,TRUE, 3/4,-3.75,-159,825
85,143445.9428,20,60,80,127.5,160,FALSE, 3/4,16.25,-259,-14075
85,296330.8481,22,24,46,127.5,92,TRUE, 3/4,-17.75,153,573
85,544490.7954,22,26,48,127.5,96,TRUE, 3/4,-15.75,99,1191
85,687638.8044,22,44,66,127.5,132,FALSE, 3/4,2.25,-207,-627
85,110901.6905,24,26,50,127.5,100,TRUE, 3/4,-13.75,53,1705
85,235676.0931,24,28,52,127.5,104,TRUE, 3/4,-11.75,9,2049
85,2.8193978135700762899*10^6,24,30,54,127.5,108,TRUE, 3/4,-9.75,-31,2245
85,2.9659152077860951532*10^6,24,32,48,127.5,104,TRUE, 3/4,-11.75,49,569
85,1.0905632754661794856*10^6,24,32,56,127.5,112,TRUE, 3/4,-7.75,-67,2293
85,419150.7281,24,36,48,127.5,108,TRUE, 3/4,-9.75,23,247
85,417182.2255,24,36,60,127.5,120,TRUE, 3/4,-3.75,-127,1945
85,919520.7556,24,40,64,127.5,128,FALSE, 3/4,0.25,-171,1005
85,106705.8833,24,48,72,127.5,144,FALSE, 3/4,8.25,-211,-2651
85,252017.7744,28,36,64,127.5,128,FALSE, 3/4,0.25,-147,2037
86,2.4376737873730909304*10^7,12,36,48,129,96,TRUE, 3/4,-16.5,45.5,375.5
86,8.8391028268474601130*10^6,14,42,56,129,112,TRUE, 3/4,-8.5,-148.5,11.5
86,3.4547163179399176446*10^7,16,32,48,129,96,TRUE, 3/4,-16.5,85.5,775.5
86,3.0814172777880152070*10^7,18,30,48,129,96,TRUE, 3/4,-16.5,99.5,915.5
86,7.9584800138530173795*10^6,18,36,54,129,108,TRUE, 3/4,-10.5,-56.5,1473.5
86,240117.5453,18,54,72,129,144,FALSE, 3/4,7.5,-308.5,-7652.5
86,166099.7899,18,60,63,129,141,FALSE, 3/4,6,-260.5,-8242
86,1.1032942903605902191*10^7,20,28,48,129,96,TRUE, 3/4,-16.5,109.5,1015.5
86,6.5106325371937221688*10^6,20,30,50,129,100,TRUE, 3/4,-14.5,55.5,1469.5
86,2.6711563929894028741*10^6,20,40,60,129,120,TRUE, 3/4,-4.5,-154.5,979.5
86,160702.6009,20,60,80,129,160,FALSE, 3/4,15.5,-274.5,-13800.5
86,374778.9916,22,24,46,129,92,TRUE, 3/4,-18.5,171.5,401.5
86,664817.3226,22,26,48,129,96,TRUE, 3/4,-16.5,115.5,1075.5
86,1.0428029136434971450*10^6,22,44,66,129,132,FALSE, 3/4,1.5,-208.5,-418.5
86,127574.1389,24,26,50,129,100,TRUE, 3/4,-14.5,67.5,1637.5
86,261913.9901,24,28,52,129,104,TRUE, 3/4,-12.5,21.5,2027.5
86,3.2803527686782911058*10^6,24,30,54,129,108,TRUE, 3/4,-10.5,-20.5,2265.5
86,3.5737257589778627926*10^6,24,32,48,129,104,TRUE, 3/4,-12.5,61.5,507.5
86,1.2591550699601607806*10^6,24,32,56,129,112,TRUE, 3/4,-8.5,-58.5,2351.5
86,694004.8853,24,36,48,129,108,TRUE, 3/4,-10.5,33.5,213.5
86,509318.7754,24,36,60,129,120,TRUE, 3/4,-4.5,-122.5,2067.5
86,1.5262314934119559592*10^6,24,40,64,129,128,TRUE, 3/4,-0.5,-170.5,1175.5
86,125259.8101,24,48,72,129,144,FALSE, 3/4,7.5,-218.5,-2432.5
86,353417.6614,28,36,64,129,128,TRUE, 3/4,-0.5,-146.5,2183.5
87,3.4430068530691576896*10^7,12,36,48,130.5,96,TRUE, 3/4,-17.25,62.75,312.75
87,9.2751667350742150740*10^6,14,42,56,130.5,112,TRUE, 3/4,-9.25,-139.25,150.75
87,3.7610158374970059778*10^7,16,32,48,130.5,96,TRUE, 3/4,-17.25,102.75,672.75
87,3.7259457800151499058*10^7,18,30,48,130.5,96,TRUE, 3/4,-17.25,116.75,798.75
87,9.0435645212286604424*10^6,18,36,54,130.5,108,TRUE, 3/4,-11.25,-45.25,1518.75
87,301017.5578,18,54,72,130.5,144,FALSE, 3/4,6.75,-315.25,-7337.25
87,177903.4136,18,60,63,130.5,141,FALSE, 3/4,5.25,-265.75,-7976.25
87,1.2805239003176713682*10^7,20,28,48,130.5,96,TRUE, 3/4,-17.25,126.75,888.75
87,7.6819653995141658967*10^6,20,30,50,130.5,100,TRUE, 3/4,-15.25,70.75,1398.75
87,3.2278133020394269656*10^6,20,40,60,130.5,120,TRUE, 3/4,-5.25,-149.25,1128.75
87,171940.848,20,60,80,130.5,160,FALSE, 3/4,14.75,-289.25,-13511.25
87,579466.4403,22,24,46,130.5,92,TRUE, 3/4,-19.25,190.75,210.75
87,769662.1685,22,26,48,130.5,96,TRUE, 3/4,-17.25,132.75,942.75
87,1.9553830665488381764*10^6,22,44,66,130.5,132,FALSE, 3/4,0.75,-209.25,-209.25
87,139639.3264,24,26,50,130.5,100,TRUE, 3/4,-15.25,82.75,1554.75
87,295746.2678,24,28,52,130.5,104,TRUE, 3/4,-13.25,34.75,1992.75
87,3.9740512536999995892*10^6,24,30,54,130.5,108,TRUE, 3/4,-11.25,-9.25,2274.75
87,4.0940401203258929313*10^6,24,32,48,130.5,104,TRUE, 3/4,-13.25,74.75,432.75
87,1.5637353804423478854*10^6,24,32,56,130.5,112,TRUE, 3/4,-9.25,-49.25,2400.75
87,975696.209,24,36,48,130.5,108,TRUE, 3/4,-11.25,44.75,168.75
87,655227.0992,24,36,60,130.5,120,TRUE, 3/4,-5.25,-117.25,2184.75
87,2.0247640111064102816*10^6,24,40,64,130.5,128,TRUE, 3/4,-1.25,-169.25,1344.75
87,164002.3643,24,48,72,130.5,144,FALSE, 3/4,6.75,-225.25,-2207.25
87,115854.5284,26,30,56,130.5,112,TRUE, 3/4,-9.25,-43.25,2550.75
87,364310.8875,28,36,64,130.5,128,TRUE, 3/4,-1.25,-145.25,2328.75
88,4.6482800867900406879*10^7,12,36,48,132,96,TRUE, 3/4,-18,80.75,232
88,1.0784355783309154212*10^7,14,42,56,132,112,TRUE, 3/4,-10,-129.25,280
88,4.6953662354115038395*10^7,16,32,48,132,96,TRUE, 3/4,-18,120.75,552
88,5.4864711626989162959*10^7,18,30,48,132,96,TRUE, 3/4,-18,134.75,664
88,1.1362207194223081975*10^7,18,36,54,132,108,TRUE, 3/4,-12,-33.25,1552
88,347849.0026,18,54,72,132,144,FALSE, 3/4,6,-321.25,-7016
88,209393.7794,18,60,63,132,141,FALSE, 3/4,4.5,-270.25,-7706
88,1.6892530686611548952*10^7,20,28,48,132,96,TRUE, 3/4,-18,144.75,744
88,1.0558197198622515770*10^7,20,30,50,132,100,TRUE, 3/4,-16,86.75,1312
88,4.2517484988267875941*10^6,20,40,60,132,120,TRUE, 3/4,-6,-143.25,1272
88,185626.7992,20,60,80,132,160,FALSE, 3/4,14,-303.25,-13208
88,1.0895491544608480992*10^6,22,26,48,132,96,TRUE, 3/4,-18,150.75,792
88,167039.694,22,66,88,132,176,FALSE, 3/4,22,-209.25,-20328
88,201284.8265,24,26,50,132,100,TRUE, 3/4,-16,98.75,1456
88,329162.4082,24,28,52,132,104,TRUE, 3/4,-14,48.75,1944
88,5.7346724802267777013*10^6,24,30,54,132,108,TRUE, 3/4,-12,2.75,2272
88,5.2252992774992627543*10^6,24,32,48,132,104,TRUE, 3/4,-14,88.75,344
88,2.0032272257686968107*10^6,24,32,56,132,112,TRUE, 3/4,-10,-39.25,2440
88,1.1534539546006431239*10^6,24,36,48,132,108,TRUE, 3/4,-12,56.75,112
88,897567.8088,24,36,60,132,120,TRUE, 3/4,-6,-111.25,2296
88,2.1286024923813689856*10^6,24,40,64,132,128,TRUE, 3/4,-2,-167.25,1512
88,252412.782,24,48,72,132,144,FALSE, 3/4,6,-231.25,-1976
88,111902.2505,24,54,60,132,138,FALSE, 3/4,3,-147.25,-3068
88,175952.4054,26,30,56,132,112,TRUE, 3/4,-10,-33.25,2584
88,464290.6592,28,36,64,132,128,TRUE, 3/4,-2,-143.25,2472
88,109901.6796,28,42,56,132,126,TRUE, 3/4,-3,-59.25,252
88,114043.4459,30,40,50,132,120,TRUE, 3/4,-6,6.75,72
88,113618.6912,32,40,72,132,144,FALSE, 3/4,6,-167.25,1608
89,7.6577889133005881036*10^7,12,36,48,133.5,96,TRUE, 3/4,-18.75,99.5,132.5
89,1.1703035196351641792*10^7,14,42,56,133.5,112,TRUE, 3/4,-10.75,-118.5,398.5
89,6.9648914016608946959*10^7,16,32,48,133.5,96,TRUE, 3/4,-18.75,139.5,412.5
89,8.5493914931932689222*10^7,18,30,48,133.5,96,TRUE, 3/4,-18.75,153.5,510.5
89,1.5239971998873445531*10^7,18,36,54,133.5,108,TRUE, 3/4,-12.75,-20.5,1572.5
89,406978.5338,18,54,72,133.5,144,FALSE, 3/4,5.25,-326.5,-6689.5
89,258443.3773,18,60,63,133.5,141,FALSE, 3/4,3.75,-274,-7432
89,2.7238278659108973182*10^7,20,28,48,133.5,96,TRUE, 3/4,-18.75,163.5,580.5
89,1.5636939038848137173*10^7,20,30,50,133.5,100,TRUE, 3/4,-16.75,103.5,1208.5
89,4.6652155841580616789*10^6,20,40,60,133.5,120,TRUE, 3/4,-6.75,-136.5,1408.5
89,196138.6161,20,60,80,133.5,160,FALSE, 3/4,13.25,-316.5,-12891.5
89,1.4843690963628855605*10^6,22,26,48,133.5,96,TRUE, 3/4,-18.75,169.5,622.5
89,113913.3157,22,33,55,133.5,110,TRUE, 3/4,-11.75,-16,2194
89,2.2601516606089566001*10^6,22,44,66,133.5,132,TRUE, 3/4,-0.75,-208.5,208.5
89,168940.0395,22,66,88,133.5,176,FALSE, 3/4,21.25,-230.5,-20097.5
89,255605.6118,24,26,50,133.5,100,TRUE, 3/4,-16.75,115.5,1340.5
89,411989.2674,24,28,52,133.5,104,TRUE, 3/4,-14.75,63.5,1880.5
89,7.7648572662329520250*10^6,24,30,54,133.5,108,TRUE, 3/4,-12.75,15.5,2256.5
89,7.8206884386610434992*10^6,24,32,48,133.5,104,TRUE, 3/4,-14.75,103.5,240.5
89,2.9360231697574006075*10^6,24,32,56,133.5,112,TRUE, 3/4,-10.75,-28.5,2468.5
89,1.3795043667304765952*10^6,24,36,48,133.5,108,TRUE, 3/4,-12.75,69.5,42.5
89,1.2375689990755258852*10^6,24,36,60,133.5,120,TRUE, 3/4,-6.75,-104.5,2400.5
89,2.3993808038596800075*10^6,24,40,64,133.5,128,TRUE, 3/4,-2.75,-164.5,1676.5
89,357173.3193,24,48,72,133.5,144,FALSE, 3/4,5.25,-236.5,-1739.5
89,119706.6844,24,54,60,133.5,138,FALSE, 3/4,2.25,-149.5,-2918.5
89,217533.3668,26,30,56,133.5,112,TRUE, 3/4,-10.75,-22.5,2606.5
89,114488.8624,26,39,52,133.5,117,TRUE, 3/4,-8.25,-6,396
89,113928.3803,26,52,78,133.5,156,FALSE, 3/4,11.25,-220.5,-4147.5
89,530533.1958,28,36,64,133.5,128,TRUE, 3/4,-2.75,-140.5,2612.5
89,127652.9064,28,42,56,133.5,126,TRUE, 3/4,-3.75,-55.5,307.5
89,144509.7064,30,40,50,133.5,120,TRUE, 3/4,-6.75,13.5,58.5
89,124385.8822,32,40,72,133.5,144,FALSE, 3/4,5.25,-172.5,1780.5
90,1.0968112043955554317*10^8,12,36,48,135,96,TRUE, 3/4,-19.5,119,13.5
90,1.2595664965451722419*10^7,14,42,56,135,112,TRUE, 3/4,-11.5,-107,505.5
90,8.9561659823241508909*10^7,16,32,48,135,96,TRUE, 3/4,-19.5,159,253.5
90,1.1996765018621332414*10^8,18,30,48,135,96,TRUE, 3/4,-19.5,173,337.5
90,1.5654324985852104950*10^7,18,36,54,135,108,TRUE, 3/4,-13.5,-7,1579.5
90,445149.5051,18,54,72,135,144,FALSE, 3/4,4.5,-331,-6358.5
90,271950.1699,18,60,63,135,141,FALSE, 3/4,3,-277,-7155
90,3.6151090319309837356*10^7,20,28,48,135,96,TRUE, 3/4,-19.5,183,397.5
90,1.9550446857305789304*10^7,20,30,50,135,100,TRUE, 3/4,-17.5,121,1087.5
90,5.1953642315791782640*10^6,20,40,60,135,120,TRUE, 3/4,-7.5,-129,1537.5
90,222162.192,20,60,80,135,160,FALSE, 3/4,12.5,-329,-12562.5
90,1.9058497729173562116*10^6,22,26,48,135,96,TRUE, 3/4,-19.5,189,433.5
90,146003.0166,22,33,55,135,110,TRUE, 3/4,-12.5,-3.5,2197.5
90,2.6534548676821141328*10^6,22,44,66,135,132,TRUE, 3/4,-1.5,-207,415.5
90,175606.1359,22,66,88,135,176,FALSE, 3/4,20.5,-251,-19846.5
90,302761.3949,24,26,50,135,100,TRUE, 3/4,-17.5,133,1207.5
90,530455.8759,24,28,52,135,104,TRUE, 3/4,-15.5,79,1801.5
90,1.2708121823327336930*10^7,24,30,54,135,108,TRUE, 3/4,-13.5,29,2227.5
90,1.2011861606068537150*10^7,24,32,48,135,104,TRUE, 3/4,-15.5,119,121.5
90,4.7889856013899585811*10^6,24,32,56,135,112,TRUE, 3/4,-11.5,-17,2485.5
90,1.5021840422730055722*10^6,24,36,60,135,120,TRUE, 3/4,-7.5,-97,2497.5
90,3.0008041106737608427*10^6,24,40,64,135,128,TRUE, 3/4,-3.5,-161,1837.5
90,505491.242,24,48,72,135,144,FALSE, 3/4,4.5,-241,-1498.5
90,138186.4536,24,54,60,135,138,FALSE, 3/4,1.5,-151,-2767.5
90,129208.158,26,28,54,135,108,TRUE, 3/4,-13.5,33,2299.5
90,247187.9579,26,30,56,135,112,TRUE, 3/4,-11.5,-11,2617.5
90,123215.6988,26,39,52,135,117,TRUE, 3/4,-9,3,393
90,123215.6988,26,52,78,135,156,FALSE, 3/4,10.5,-231,-3916.5
90,554990.0507,28,36,64,135,128,TRUE, 3/4,-3.5,-137,2749.5
90,136638.7273,28,42,56,135,126,TRUE, 3/4,-4.5,-51,358.5
90,120546.2284,28,42,70,135,140,FALSE, 3/4,2.5,-191,1387.5
90,264974.6725,30,40,50,135,120,TRUE, 3/4,-7.5,21,37.5
90,141702.7187,30,40,60,135,130,TRUE, 3/4,-2.5,-79,1012.5
90,120123.599,30,40,70,135,140,FALSE, 3/4,2.5,-179,1987.5
90,143264.3307,32,40,72,135,144,FALSE, 3/4,4.5,-177,1957.5
91,1.4814010618174642023*10^7,14,42,56,136.5,112,TRUE, 3/4,-12.25,-94.75,600.25
91,1.4833748921557879032*10^8,16,32,48,136.5,96,TRUE, 3/4,-20.25,179.25,74.25
91,1.6633910489973512913*10^8,18,30,48,136.5,96,TRUE, 3/4,-20.25,193.25,144.25
91,1.8480297545944527958*10^7,18,36,54,136.5,108,TRUE, 3/4,-14.25,7.25,1572.25
91,489186.4395,18,54,72,136.5,144,FALSE, 3/4,3.75,-334.75,-6023.75
91,309895.6736,18,60,63,136.5,141,FALSE, 3/4,2.25,-279.25,-6875.75
91,4.6387493964949123031*10^7,20,28,48,136.5,96,TRUE, 3/4,-20.25,203.25,194.25
91,2.4787625528263293180*10^7,20,30,50,136.5,100,TRUE, 3/4,-18.25,139.25,948.25
91,6.6310845969058954956*10^6,20,40,60,136.5,120,TRUE, 3/4,-8.25,-120.75,1658.25
91,282143.9189,20,60,80,136.5,160,FALSE, 3/4,11.75,-340.75,-12221.75
91,2.3701290602025175263*10^6,22,26,48,136.5,96,TRUE, 3/4,-20.25,209.25,224.25
91,147229.9693,22,33,55,136.5,110,TRUE, 3/4,-13.25,9.75,2187.75
